,title,published,description,tags,viewCount,likeCount,dislikeCount,commentCount,duration,postingDate,made_for_kids
1347,How to Butterfly a Chicken - BA's Kitchen Techniques,2014-08-07T21:40:57Z,"Butterflying a chicken makes it cook faster and more evenly. We demonstrate how to do it in this episode of Kitchen Techniques.

Watch Bon Appétit on The Scene: http://thescene.com

Subscribe to the all-new Bon Appétit channel here:http://www.youtube.com/user/BonAppetitDotCom?sub_confirmation=1
Visit the Bon Appétit channel for more video: https://www.youtube.com/BonAppetitDotCom
Visit the Bon Appétit website for more: http://www.bonappetit.com
 
Connect with Bon Appétit Magazine online:
Visit BonAppétit.com: http://www.bonappetit.com
Follow Bon Appétit on Facebook: https://www.facebook.com/bonappetitmag
Follow Bon Appétit on Google+: https://plus.google.com/+bonappetit/posts
Follow Bon Appétit on Twitter: https://twitter.com/bonappetit
Follow Bon Appétit on Instagram: http://instagram.com/bonappetitmag
Follow Bon Appétit on Pinterest: http://www.pinterest.com/bonappetitmag/
Follow Bon Appétit on Tumblr: http://bonappetit.tumblr.com/

How to Butterfly a Chicken - BA's Kitchen Techniques","['butterflying a chicken', 'cut', 'chicken', 'cooking techniques', 'cooking how-to', 'guide', 'kitchen tips', 'basics']",6244,27,private,4,PT23S,2014-08-07T21:40:57Z,False
1348,Winter Salads from BA: Escarole,2014-08-07T21:40:54Z,"Ignacio Mattos of Estela in New York City makes his winter-appropriate escarole salad.

Watch Bon Appétit on The Scene: http://thescene.com

Subscribe to the all-new Bon Appétit channel here:http://www.youtube.com/user/BonAppetitDotCom?sub_confirmation=1
Visit the Bon Appétit channel for more video: https://www.youtube.com/BonAppetitDotCom
Visit the Bon Appétit website for more: http://www.bonappetit.com
 
Connect with Bon Appétit Magazine online:
Visit BonAppétit.com: http://www.bonappetit.com
Follow Bon Appétit on Facebook: https://www.facebook.com/bonappetitmag
Follow Bon Appétit on Google+: https://plus.google.com/+bonappetit/posts
Follow Bon Appétit on Twitter: https://twitter.com/bonappetit
Follow Bon Appétit on Instagram: http://instagram.com/bonappetitmag
Follow Bon Appétit on Pinterest: http://www.pinterest.com/bonappetitmag/
Follow Bon Appétit on Tumblr: http://bonappetit.tumblr.com/

Winter Salads from BA: Escarole

Starring: Ignacio Mattos","['winter', 'salads', 'Ignacio Mattos', 'Celebrities', 'openings', 'tasting', 'events', 'On Location', 'cooking', 'master chef', 'new']",2521,30,private,1,PT56S,2014-08-07T21:40:54Z,False
1349,Winter Salads from BA: Kohlrabi,2014-08-07T21:40:30Z,"Ignacio Mattos of Estela in New York City makes his winter-appropriate kohlrabi salad.

Watch Bon Appétit on The Scene: http://thescene.com

Subscribe to the all-new Bon Appétit channel here:http://www.youtube.com/user/BonAppetitDotCom?sub_confirmation=1
Visit the Bon Appétit channel for more video: https://www.youtube.com/BonAppetitDotCom
Visit the Bon Appétit website for more: http://www.bonappetit.com
 
Connect with Bon Appétit Magazine online:
Visit BonAppétit.com: http://www.bonappetit.com
Follow Bon Appétit on Facebook: https://www.facebook.com/bonappetitmag
Follow Bon Appétit on Google+: https://plus.google.com/+bonappetit/posts
Follow Bon Appétit on Twitter: https://twitter.com/bonappetit
Follow Bon Appétit on Instagram: http://instagram.com/bonappetitmag
Follow Bon Appétit on Pinterest: http://www.pinterest.com/bonappetitmag/
Follow Bon Appétit on Tumblr: http://bonappetit.tumblr.com/

Winter Salads from BA: Kohlrabi

Starring: Ignacio Mattos","['winter', 'salads', 'Ignacio Mattos', 'Celebrities', 'openings', 'tasting', 'events', 'On Location', 'cooking', 'master chef', 'new']",2305,30,private,1,PT45S,2014-08-07T21:40:30Z,False
1350,Kinderhook Farm: Restaurateur Andrew Tarlow's Main Livestock Provider,2014-08-07T21:40:16Z,"Visit Kinderhook Farm in Ghent, New York. It serves as restaurateur Andrew Tarlow's main livestock provider.

Watch Bon Appétit on The Scene: http://thescene.com

Subscribe to the all-new Bon Appétit channel here:http://www.youtube.com/user/BonAppetitDotCom?sub_confirmation=1
Visit the Bon Appétit channel for more video: https://www.youtube.com/BonAppetitDotCom
Visit the Bon Appétit website for more: http://www.bonappetit.com
 
Connect with Bon Appétit Magazine online:
Visit BonAppétit.com: http://www.bonappetit.com
Follow Bon Appétit on Facebook: https://www.facebook.com/bonappetitmag
Follow Bon Appétit on Google+: https://plus.google.com/+bonappetit/posts
Follow Bon Appétit on Twitter: https://twitter.com/bonappetit
Follow Bon Appétit on Instagram: http://instagram.com/bonappetitmag
Follow Bon Appétit on Pinterest: http://www.pinterest.com/bonappetitmag/
Follow Bon Appétit on Tumblr: http://bonappetit.tumblr.com/

Kinderhook Farm: Restaurateur Andrew Tarlow's Main Livestock Provider

Starring: Andrew Tarlow","['new', 'On Location', 'Kinderhook', 'farm', 'livestock', 'Celebrities', 'openings', 'tasting', 'events', 'cooking', 'master chef']",1310,23,private,2,PT2M23S,2014-08-07T21:40:16Z,False
1351,Rolf and Daughters: The #3 Best New Restaurant in America 2013,2014-08-07T21:39:49Z,"Bon Appétit counts down the 10 best new restaurants in America in 2013. In this episode, visit Rolf and Daughters in Nashville, Tennessee and learn the art of pasta.

Watch Bon Appétit on The Scene: http://thescene.com

Subscribe to the all-new Bon Appétit channel here:http://www.youtube.com/user/BonAppetitDotCom?sub_confirmation=1
Visit the Bon Appétit channel for more video: https://www.youtube.com/BonAppetitDotCom
Visit the Bon Appétit website for more: http://www.bonappetit.com
 
Connect with Bon Appétit Magazine online:
Visit BonAppétit.com: http://www.bonappetit.com
Follow Bon Appétit on Facebook: https://www.facebook.com/bonappetitmag
Follow Bon Appétit on Google+: https://plus.google.com/+bonappetit/posts
Follow Bon Appétit on Twitter: https://twitter.com/bonappetit
Follow Bon Appétit on Instagram: http://instagram.com/bonappetitmag
Follow Bon Appétit on Pinterest: http://www.pinterest.com/bonappetitmag/
Follow Bon Appétit on Tumblr: http://bonappetit.tumblr.com/

Rolf and Daughters: The #3 Best New Restaurant in America 2013","['2013', 'Nashville', 'Rolf and Daughters', 'Tennessee', 'The Hot 10', 'Best Restaurants in America']",4666,20,private,2,PT2M6S,2014-08-07T21:39:49Z,False
1352,Alma: The #1 Best New Restaurant in America 2013,2014-08-07T21:39:31Z,"Spend a day in the life of chef Ari Taymor, owner of Los Angeles-based restaurant Alma, America's 2013 Best New Restaurant.

Watch Bon Appétit on The Scene: http://thescene.com

Subscribe to the all-new Bon Appétit channel here:http://www.youtube.com/user/BonAppetitDotCom?sub_confirmation=1
Visit the Bon Appétit channel for more video: https://www.youtube.com/BonAppetitDotCom
Visit the Bon Appétit website for more: http://www.bonappetit.com
 
Connect with Bon Appétit Magazine online:
Visit BonAppétit.com: http://www.bonappetit.com
Follow Bon Appétit on Facebook: https://www.facebook.com/bonappetitmag
Follow Bon Appétit on Google+: https://plus.google.com/+bonappetit/posts
Follow Bon Appétit on Twitter: https://twitter.com/bonappetit
Follow Bon Appétit on Instagram: http://instagram.com/bonappetitmag
Follow Bon Appétit on Pinterest: http://www.pinterest.com/bonappetitmag/
Follow Bon Appétit on Tumblr: http://bonappetit.tumblr.com/

Alma: The #1 Best New Restaurant in America 2013

Starring: Ari Taymor","['Ari Taymor', 'Alma', 'Los Angeles', '2013', 'The Hot 10', 'Best Restaurants in America']",7452,32,private,4,PT2M42S,2014-08-07T21:39:31Z,False
1353,It's My Party: Melia Marden,2014-08-07T21:39:27Z,"Melia Marden is the chef and owner of The Smile restaurant in New York City. Watch this episode of &quot;It's My Party&quot; for a look at Marden's unique style and to see how she entertains at home.

Watch Bon Appétit on The Scene: http://thescene.com

Subscribe to the all-new Bon Appétit channel here:http://www.youtube.com/user/BonAppetitDotCom?sub_confirmation=1
Visit the Bon Appétit channel for more video: https://www.youtube.com/BonAppetitDotCom
Visit the Bon Appétit website for more: http://www.bonappetit.com
 
Connect with Bon Appétit Magazine online:
Visit BonAppétit.com: http://www.bonappetit.com
Follow Bon Appétit on Facebook: https://www.facebook.com/bonappetitmag
Follow Bon Appétit on Google+: https://plus.google.com/+bonappetit/posts
Follow Bon Appétit on Twitter: https://twitter.com/bonappetit
Follow Bon Appétit on Instagram: http://instagram.com/bonappetitmag
Follow Bon Appétit on Pinterest: http://www.pinterest.com/bonappetitmag/
Follow Bon Appétit on Tumblr: http://bonappetit.tumblr.com/

It's My Party: Melia Marden

Starring: Melia Marden","['Melia Marden', 'The Smile', 'NYC', 'Restaurants', 'party', 'events', 'family', 'friends', 'chefs', 'new', 'entertaining']",1341,15,private,1,PT2M24S,2014-08-07T21:39:27Z,False
1354,David Kinch and Carlo Mirarchi Take Over the BA Kitchen,2014-08-07T21:39:17Z,"Watch as David Kinch of Manresa and Blanca's Carlo Mirarchi take over the BA Kitchen for an evening.

Watch Bon Appétit on The Scene: http://thescene.com

Subscribe to the all-new Bon Appétit channel here:http://www.youtube.com/user/BonAppetitDotCom?sub_confirmation=1
Visit the Bon Appétit channel for more video: https://www.youtube.com/BonAppetitDotCom
Visit the Bon Appétit website for more: http://www.bonappetit.com
 
Connect with Bon Appétit Magazine online:
Visit BonAppétit.com: http://www.bonappetit.com
Follow Bon Appétit on Facebook: https://www.facebook.com/bonappetitmag
Follow Bon Appétit on Google+: https://plus.google.com/+bonappetit/posts
Follow Bon Appétit on Twitter: https://twitter.com/bonappetit
Follow Bon Appétit on Instagram: http://instagram.com/bonappetitmag
Follow Bon Appétit on Pinterest: http://www.pinterest.com/bonappetitmag/
Follow Bon Appétit on Tumblr: http://bonappetit.tumblr.com/

David Kinch and Carlo Mirarchi Take Over the BA Kitchen

Starring: David Kinch and Carlo Mirarchi","['David Kinch', 'Manresa', 'Blanca', 'Carlo Mirarchi', 'Celebrity Chef', 'chef', 'interviews', 'kitchen', 'master chef']",11638,61,private,4,PT2M53S,2014-08-07T21:39:17Z,False
1355,Bobby Flay in the Kitchen at Mesa Grill Las Vegas,2014-08-07T21:39:16Z,"Watch as chef and TV personality Bobby Flay cooks an intimate dinner at Mesa Grill Las Vegas for Bon Appétit's Vegas Uncork'd.

Watch Bon Appétit on The Scene: http://thescene.com

Subscribe to the all-new Bon Appétit channel here:http://www.youtube.com/user/BonAppetitDotCom?sub_confirmation=1
Visit the Bon Appétit channel for more video: https://www.youtube.com/BonAppetitDotCom
Visit the Bon Appétit website for more: http://www.bonappetit.com
 
Connect with Bon Appétit Magazine online:
Visit BonAppétit.com: http://www.bonappetit.com
Follow Bon Appétit on Facebook: https://www.facebook.com/bonappetitmag
Follow Bon Appétit on Google+: https://plus.google.com/+bonappetit/posts
Follow Bon Appétit on Twitter: https://twitter.com/bonappetit
Follow Bon Appétit on Instagram: http://instagram.com/bonappetitmag
Follow Bon Appétit on Pinterest: http://www.pinterest.com/bonappetitmag/
Follow Bon Appétit on Tumblr: http://bonappetit.tumblr.com/

Bobby Flay in the Kitchen at Mesa Grill Las Vegas

Starring: Bobby Flay","['Bobby Flay', 'Mesa Grill', 'Las Vegas', 'Vegas Uncork&#39;d', 'Celebrities', 'openings', 'tasting', 'events', 'On Location', 'cooking', 'master chef', 'new']",3602,21,private,1,PT1M6S,2014-08-07T21:39:16Z,False
1356,Out of the Kitchen: She Wolf Bakery,2014-08-07T21:39:12Z,"Go inside the kitchen at She Wolf Bakery in Long Island City, New York.

Watch Bon Appétit on The Scene: http://thescene.com

Subscribe to the all-new Bon Appétit channel here:http://www.youtube.com/user/BonAppetitDotCom?sub_confirmation=1
Visit the Bon Appétit channel for more video: https://www.youtube.com/BonAppetitDotCom
Visit the Bon Appétit website for more: http://www.bonappetit.com
 
Connect with Bon Appétit Magazine online:
Visit BonAppétit.com: http://www.bonappetit.com
Follow Bon Appétit on Facebook: https://www.facebook.com/bonappetitmag
Follow Bon Appétit on Google+: https://plus.google.com/+bonappetit/posts
Follow Bon Appétit on Twitter: https://twitter.com/bonappetit
Follow Bon Appétit on Instagram: http://instagram.com/bonappetitmag
Follow Bon Appétit on Pinterest: http://www.pinterest.com/bonappetitmag/
Follow Bon Appétit on Tumblr: http://bonappetit.tumblr.com/

Out of the Kitchen: She Wolf Bakery","['She Wolf Bakery', 'Long Island City', 'Celebrities', 'openings', 'tasting', 'events', 'On Location', 'cooking', 'master chef', 'new']",2373,29,private,0,PT2M49S,2014-08-07T21:39:12Z,False
1357,It's My Party: Stumptown's Duane Sorenson,2014-08-07T21:39:11Z,"See how Stumptown Coffee founder Duane Sorenson throws a brunch party at his Portland, OR home.

Watch Bon Appétit on The Scene: http://thescene.com

Subscribe to the all-new Bon Appétit channel here:http://www.youtube.com/user/BonAppetitDotCom?sub_confirmation=1
Visit the Bon Appétit channel for more video: https://www.youtube.com/BonAppetitDotCom
Visit the Bon Appétit website for more: http://www.bonappetit.com
 
Connect with Bon Appétit Magazine online:
Visit BonAppétit.com: http://www.bonappetit.com
Follow Bon Appétit on Facebook: https://www.facebook.com/bonappetitmag
Follow Bon Appétit on Google+: https://plus.google.com/+bonappetit/posts
Follow Bon Appétit on Twitter: https://twitter.com/bonappetit
Follow Bon Appétit on Instagram: http://instagram.com/bonappetitmag
Follow Bon Appétit on Pinterest: http://www.pinterest.com/bonappetitmag/
Follow Bon Appétit on Tumblr: http://bonappetit.tumblr.com/

It's My Party: Stumptown's Duane Sorenson

Starring: Duane Sorenson","['Stumpton coffee', 'Duane Sorenson', 'Portland', 'Restaurants', 'party', 'events', 'family', 'friends', 'chefs', 'new', 'entertaining']",1954,16,private,2,PT1M57S,2014-08-07T21:39:11Z,False
1358,Cooking With Suzanne Goin - Little Chefs Big Meals,2014-08-07T21:39:09Z,"Chef Suzanne Goin makes a meal at Coleman Farms with and for her family.

Watch Bon Appétit on The Scene: http://thescene.com

Subscribe to the all-new Bon Appétit channel here:http://www.youtube.com/user/BonAppetitDotCom?sub_confirmation=1
Visit the Bon Appétit channel for more video: https://www.youtube.com/BonAppetitDotCom
Visit the Bon Appétit website for more: http://www.bonappetit.com
 
Connect with Bon Appétit Magazine online:
Visit BonAppétit.com: http://www.bonappetit.com
Follow Bon Appétit on Facebook: https://www.facebook.com/bonappetitmag
Follow Bon Appétit on Google+: https://plus.google.com/+bonappetit/posts
Follow Bon Appétit on Twitter: https://twitter.com/bonappetit
Follow Bon Appétit on Instagram: http://instagram.com/bonappetitmag
Follow Bon Appétit on Pinterest: http://www.pinterest.com/bonappetitmag/
Follow Bon Appétit on Tumblr: http://bonappetit.tumblr.com/

Cooking With Suzanne Goin - Little Chefs Big Meals

Starring: Suzanne Goin","['Coleman Farms', 'Suzanne Goin', 'family']",2065,35,private,0,PT2M40S,2014-08-07T21:39:09Z,False
1359,Ava Gene's: The #5 Best New Restaurant in America 2013,2014-08-07T21:39:04Z,"Bon Appétit counts down the 10 best new restaurants in America in 2013. In this episode, visit Ava Gene's in Portland, OR, where it's all about the veg.

Watch Bon Appétit on The Scene: http://thescene.com

Subscribe to the all-new Bon Appétit channel here:http://www.youtube.com/user/BonAppetitDotCom?sub_confirmation=1
Visit the Bon Appétit channel for more video: https://www.youtube.com/BonAppetitDotCom
Visit the Bon Appétit website for more: http://www.bonappetit.com
 
Connect with Bon Appétit Magazine online:
Visit BonAppétit.com: http://www.bonappetit.com
Follow Bon Appétit on Facebook: https://www.facebook.com/bonappetitmag
Follow Bon Appétit on Google+: https://plus.google.com/+bonappetit/posts
Follow Bon Appétit on Twitter: https://twitter.com/bonappetit
Follow Bon Appétit on Instagram: http://instagram.com/bonappetitmag
Follow Bon Appétit on Pinterest: http://www.pinterest.com/bonappetitmag/
Follow Bon Appétit on Tumblr: http://bonappetit.tumblr.com/

Ava Gene's: The #5 Best New Restaurant in America 2013","['2013', 'Portland', 'Ava Gene&#39;s', 'The Hot 10', 'Best Restaurants in America']",3170,28,private,2,PT2M16S,2014-08-07T21:39:04Z,False
1360,Dinner and a Disco: A Night at The Clove Club,2014-08-07T21:39:04Z,"What do the guys behind The Clove Club, London’s pop up–turned–hot spot, do on a rare night off? They throw a party, of course.

Watch Bon Appétit on The Scene: http://thescene.com

Subscribe to the all-new Bon Appétit channel here:http://www.youtube.com/user/BonAppetitDotCom?sub_confirmation=1
Visit the Bon Appétit channel for more video: https://www.youtube.com/BonAppetitDotCom
Visit the Bon Appétit website for more: http://www.bonappetit.com
 
Connect with Bon Appétit Magazine online:
Visit BonAppétit.com: http://www.bonappetit.com
Follow Bon Appétit on Facebook: https://www.facebook.com/bonappetitmag
Follow Bon Appétit on Google+: https://plus.google.com/+bonappetit/posts
Follow Bon Appétit on Twitter: https://twitter.com/bonappetit
Follow Bon Appétit on Instagram: http://instagram.com/bonappetitmag
Follow Bon Appétit on Pinterest: http://www.pinterest.com/bonappetitmag/
Follow Bon Appétit on Tumblr: http://bonappetit.tumblr.com/

Dinner and a Disco: A Night at The Clove Club","['winter', 'salads', 'Ignacio Mattos', 'Celebrities', 'openings', 'tasting', 'events', 'On Location', 'cooking', 'master chef', 'new']",1445,11,private,1,PT1M50S,2014-08-07T21:39:04Z,False
1361,The Pass & Provisions: The #6 Best New Restaurants in America 2013,2014-08-07T21:38:58Z,"Travel to Houston, Texas to pay a visit to The Pass &amp; Provisions, the #6 best new restaurant in America in 2013. Chef-owners Terrence Gallivan and Seth Siegel-Gardner discuss the single concept behind their two restaurants.

Watch Bon Appétit on The Scene: http://thescene.com

Subscribe to the all-new Bon Appétit channel here:http://www.youtube.com/user/BonAppetitDotCom?sub_confirmation=1
Visit the Bon Appétit channel for more video: https://www.youtube.com/BonAppetitDotCom
Visit the Bon Appétit website for more: http://www.bonappetit.com
 
Connect with Bon Appétit Magazine online:
Visit BonAppétit.com: http://www.bonappetit.com
Follow Bon Appétit on Facebook: https://www.facebook.com/bonappetitmag
Follow Bon Appétit on Google+: https://plus.google.com/+bonappetit/posts
Follow Bon Appétit on Twitter: https://twitter.com/bonappetit
Follow Bon Appétit on Instagram: http://instagram.com/bonappetitmag
Follow Bon Appétit on Pinterest: http://www.pinterest.com/bonappetitmag/
Follow Bon Appétit on Tumblr: http://bonappetit.tumblr.com/

The Pass &amp; Provisions: The #6 Best New Restaurants in America 2013

Starring: Terrence Gallivan and Seth Siegel-Gardner","['Houston', 'Texas', 'The Pass', 'Provisions', '2013', 'The Hot 10', 'Best Restaurants in America']",2066,16,private,1,PT2M5S,2014-08-07T21:38:58Z,False
1362,The Optimist: The #7 Best New Restaurant in America 2013,2014-08-07T21:38:57Z,"Visit The Optimist in Atlanta, Georgia, where executive chef Adam Evans breaks down a whole halibut and prepares it in different ways.

Watch Bon Appétit on The Scene: http://thescene.com

Subscribe to the all-new Bon Appétit channel here:http://www.youtube.com/user/BonAppetitDotCom?sub_confirmation=1
Visit the Bon Appétit channel for more video: https://www.youtube.com/BonAppetitDotCom
Visit the Bon Appétit website for more: http://www.bonappetit.com
 
Connect with Bon Appétit Magazine online:
Visit BonAppétit.com: http://www.bonappetit.com
Follow Bon Appétit on Facebook: https://www.facebook.com/bonappetitmag
Follow Bon Appétit on Google+: https://plus.google.com/+bonappetit/posts
Follow Bon Appétit on Twitter: https://twitter.com/bonappetit
Follow Bon Appétit on Instagram: http://instagram.com/bonappetitmag
Follow Bon Appétit on Pinterest: http://www.pinterest.com/bonappetitmag/
Follow Bon Appétit on Tumblr: http://bonappetit.tumblr.com/

The Optimist: The #7 Best New Restaurant in America 2013

Starring: Adam Evans","['The optimist', 'Atlanta', 'Georgia', '2013', 'The Hot 10', 'Best Restaurants in America']",2409,16,private,1,PT2M20S,2014-08-07T21:38:57Z,False
1363,Fat Rice: The #4 Best New Restaurant in America 2013,2014-08-07T21:38:47Z,"Bon Appétit counts down the 10 best new restaurants in America in 2013. In this episode, visit Fat Rice where chef-owners Adrienne Lo and Abraham Colon break down the restaurant's signature dish.

Watch Bon Appétit on The Scene: http://thescene.com

Subscribe to the all-new Bon Appétit channel here:http://www.youtube.com/user/BonAppetitDotCom?sub_confirmation=1
Visit the Bon Appétit channel for more video: https://www.youtube.com/BonAppetitDotCom
Visit the Bon Appétit website for more: http://www.bonappetit.com
 
Connect with Bon Appétit Magazine online:
Visit BonAppétit.com: http://www.bonappetit.com
Follow Bon Appétit on Facebook: https://www.facebook.com/bonappetitmag
Follow Bon Appétit on Google+: https://plus.google.com/+bonappetit/posts
Follow Bon Appétit on Twitter: https://twitter.com/bonappetit
Follow Bon Appétit on Instagram: http://instagram.com/bonappetitmag
Follow Bon Appétit on Pinterest: http://www.pinterest.com/bonappetitmag/
Follow Bon Appétit on Tumblr: http://bonappetit.tumblr.com/

Fat Rice: The #4 Best New Restaurant in America 2013

Starring: Adrienne Lo and Abraham Colon","['2013', 'Fat Rice', 'The Hot 10', 'Best Restaurants in America']",5415,37,private,2,PT2M49S,2014-08-07T21:38:47Z,False
1364,Stumptown Coffee Brew Guide: Trailer,2014-08-07T21:38:37Z,"We got together with the coffee wiz folks from Stumptown Coffee in Portland, Oregon, to create a series of instructional coffee brewing videos. The full set will be coming out soon, but in the meantime we put together this caffeine-porn trailer to hold you over.

Watch Bon Appétit on The Scene: http://thescene.com

Subscribe to the all-new Bon Appétit channel here:http://www.youtube.com/user/BonAppetitDotCom?sub_confirmation=1
Visit the Bon Appétit channel for more video: https://www.youtube.com/BonAppetitDotCom
Visit the Bon Appétit website for more: http://www.bonappetit.com
 
Connect with Bon Appétit Magazine online:
Visit BonAppétit.com: http://www.bonappetit.com
Follow Bon Appétit on Facebook: https://www.facebook.com/bonappetitmag
Follow Bon Appétit on Google+: https://plus.google.com/+bonappetit/posts
Follow Bon Appétit on Twitter: https://twitter.com/bonappetit
Follow Bon Appétit on Instagram: http://instagram.com/bonappetitmag
Follow Bon Appétit on Pinterest: http://www.pinterest.com/bonappetitmag/
Follow Bon Appétit on Tumblr: http://bonappetit.tumblr.com/

Stumptown Coffee Brew Guide: Trailer","['new', 'On Location', 'Stumptown Coffee', 'Oregon', 'caffeine', 'Coffee', 'brew', 'brew guide', 'beans', 'coffee 101', 'brewing']",1470,10,private,2,PT30S,2014-08-07T21:38:37Z,False
1365,Jeffrey's & Josephine House: the #8 Best New Restaurants in America 2013,2014-08-07T21:38:26Z,"Bon Appétit counts down the 10 best new restaurants in America in 2013. In this episode, go inside Jeffrey's &amp; Josephine House, a restaurant where it's all about the details.

Watch Bon Appétit on The Scene: http://thescene.com

Subscribe to the all-new Bon Appétit channel here:http://www.youtube.com/user/BonAppetitDotCom?sub_confirmation=1
Visit the Bon Appétit channel for more video: https://www.youtube.com/BonAppetitDotCom
Visit the Bon Appétit website for more: http://www.bonappetit.com
 
Connect with Bon Appétit Magazine online:
Visit BonAppétit.com: http://www.bonappetit.com
Follow Bon Appétit on Facebook: https://www.facebook.com/bonappetitmag
Follow Bon Appétit on Google+: https://plus.google.com/+bonappetit/posts
Follow Bon Appétit on Twitter: https://twitter.com/bonappetit
Follow Bon Appétit on Instagram: http://instagram.com/bonappetitmag
Follow Bon Appétit on Pinterest: http://www.pinterest.com/bonappetitmag/
Follow Bon Appétit on Tumblr: http://bonappetit.tumblr.com/

Jeffrey's &amp; Josephine House: the #8 Best New Restaurants in America 2013","['Jeffrey&#39;s', 'Josephine House', '2013', 'The Hot 10', 'Best Restaurants in America']",1286,11,private,1,PT1M57S,2014-08-07T21:38:26Z,False
1366,America's Best New Restaurants 2013: Season Trailer,2014-08-07T21:38:16Z,"Take a sneak peek at Bon Appétit's 2013 list of the Best New Restaurants in America

Watch Bon Appétit on The Scene: http://thescene.com

Subscribe to the all-new Bon Appétit channel here:http://www.youtube.com/user/BonAppetitDotCom?sub_confirmation=1
Visit the Bon Appétit channel for more video: https://www.youtube.com/BonAppetitDotCom
Visit the Bon Appétit website for more: http://www.bonappetit.com
 
Connect with Bon Appétit Magazine online:
Visit BonAppétit.com: http://www.bonappetit.com
Follow Bon Appétit on Facebook: https://www.facebook.com/bonappetitmag
Follow Bon Appétit on Google+: https://plus.google.com/+bonappetit/posts
Follow Bon Appétit on Twitter: https://twitter.com/bonappetit
Follow Bon Appétit on Instagram: http://instagram.com/bonappetitmag
Follow Bon Appétit on Pinterest: http://www.pinterest.com/bonappetitmag/
Follow Bon Appétit on Tumblr: http://bonappetit.tumblr.com/

America's Best New Restaurants 2013: Season Trailer","['2013', 'trailer', 'The Hot 10', 'Best Restaurants in America']",430,7,private,4,PT37S,2014-08-07T21:38:16Z,False
1367,Saison: The #2 Best New Restaurant in America 2013,2014-08-07T21:37:46Z,"Spend a night in the kitchen at Saison, the #2 best new restaurant in America in 2013.

Watch Bon Appétit on The Scene: http://thescene.com

Subscribe to the all-new Bon Appétit channel here:http://www.youtube.com/user/BonAppetitDotCom?sub_confirmation=1
Visit the Bon Appétit channel for more video: https://www.youtube.com/BonAppetitDotCom
Visit the Bon Appétit website for more: http://www.bonappetit.com
 
Connect with Bon Appétit Magazine online:
Visit BonAppétit.com: http://www.bonappetit.com
Follow Bon Appétit on Facebook: https://www.facebook.com/bonappetitmag
Follow Bon Appétit on Google+: https://plus.google.com/+bonappetit/posts
Follow Bon Appétit on Twitter: https://twitter.com/bonappetit
Follow Bon Appétit on Instagram: http://instagram.com/bonappetitmag
Follow Bon Appétit on Pinterest: http://www.pinterest.com/bonappetitmag/
Follow Bon Appétit on Tumblr: http://bonappetit.tumblr.com/

Saison: The #2 Best New Restaurant in America 2013","['Saison', '2012', 'kitchen', 'The Hot 10', 'Best Restaurants in America']",6538,26,private,1,PT1M20S,2014-08-07T21:37:46Z,False
1368,Aska: The #10 Best New Restaurant in America 2013,2014-08-07T21:37:44Z,"Meet Fredrik Berselius, a foraging chef and owner of #10 best new restaurant in America in 2013, Aska.

Watch Bon Appétit on The Scene: http://thescene.com

Subscribe to the all-new Bon Appétit channel here:http://www.youtube.com/user/BonAppetitDotCom?sub_confirmation=1
Visit the Bon Appétit channel for more video: https://www.youtube.com/BonAppetitDotCom
Visit the Bon Appétit website for more: http://www.bonappetit.com
 
Connect with Bon Appétit Magazine online:
Visit BonAppétit.com: http://www.bonappetit.com
Follow Bon Appétit on Facebook: https://www.facebook.com/bonappetitmag
Follow Bon Appétit on Google+: https://plus.google.com/+bonappetit/posts
Follow Bon Appétit on Twitter: https://twitter.com/bonappetit
Follow Bon Appétit on Instagram: http://instagram.com/bonappetitmag
Follow Bon Appétit on Pinterest: http://www.pinterest.com/bonappetitmag/
Follow Bon Appétit on Tumblr: http://bonappetit.tumblr.com/

Aska: The #10 Best New Restaurant in America 2013

Starring: Fredrik Berselius","['Aska', '2013', 'The Hot 10', 'Best Restaurants in America']",4153,22,private,0,PT2M20S,2014-08-07T21:37:44Z,False
1369,How to Shuck an Oyster - BA's Kitchen Techniques,2014-08-07T21:37:40Z,"Watch as restaurant &amp; drinks editor Andrew Knowlton shows you the correct way to shuck an oyster.

Watch Bon Appétit on The Scene: http://thescene.com

Subscribe to the all-new Bon Appétit channel here:http://www.youtube.com/user/BonAppetitDotCom?sub_confirmation=1
Visit the Bon Appétit channel for more video: https://www.youtube.com/BonAppetitDotCom
Visit the Bon Appétit website for more: http://www.bonappetit.com
 
Connect with Bon Appétit Magazine online:
Visit BonAppétit.com: http://www.bonappetit.com
Follow Bon Appétit on Facebook: https://www.facebook.com/bonappetitmag
Follow Bon Appétit on Google+: https://plus.google.com/+bonappetit/posts
Follow Bon Appétit on Twitter: https://twitter.com/bonappetit
Follow Bon Appétit on Instagram: http://instagram.com/bonappetitmag
Follow Bon Appétit on Pinterest: http://www.pinterest.com/bonappetitmag/
Follow Bon Appétit on Tumblr: http://bonappetit.tumblr.com/

How to Shuck an Oyster - BA's Kitchen Techniques","['Andrew Knowlton', 'oyster', 'shuck', 'cooking techniques', 'cooking how-to', 'guide', 'kitchen tips', 'basics']",3576,29,private,3,PT1M49S,2014-08-07T21:37:40Z,False
